gse_id,contact_country,date_cleaned,sex,race,sex_ratio,race_dist_score,DEI score
GSE129551,USA,2019-04-09,0.0,0.0,0.0,0.0,0.0
GSE124648,USA,2019-01-03,0.0,0.0,0.0,0.0,0.0
GSE124647,USA,2019-01-03,0.0,0.0,0.0,0.0,0.0
GSE124646,USA,2019-01-03,0.0,0.0,0.0,0.0,0.0
GSE83937,FRA,2016-06-16,0.0,0.0,0.0,0.0,0.0
GSE131617,JPN,2019-05-22,1.0,0.0,0.955069556813755,0.0,4.91013911362751
GSE131465,CHN,2019-05-15,0.0,0.0,0.0,0.0,0.0
GSE131418,USA,2019-05-17,0.0,0.0,0.0,0.0,0.0
GSE130991,FRA,2019-05-09,0.0,0.0,0.0,0.0,0.0
GSE118223,USA,2018-08-07,0.0,0.0,0.0,0.0,0.0
GSE106737,FRA,2017-11-09,0.0,0.0,0.0,0.0,0.0
GSE130788,USA,2019-05-06,0.0,0.0,0.0,0.0,0.0
GSE130786,USA,2019-05-06,0.0,0.0,0.0,0.0,0.0
GSE128192,USA,2019-03-12,0.0,0.0,0.0,0.0,0.0
GSE127472,USA,2019-02-28,0.0,0.0,0.0,0.0,0.0
GSE127462,USA,2019-02-28,0.0,0.0,0.0,0.0,0.0
GSE130645,GBR,2019-04-29,0.0,0.0,0.0,0.0,0.0
GSE130588,USA,2019-05-01,0.9038461538461539,0.9038461538461539,0.6692713872920006,0.3192092708553306,7.984675122362408
GSE113282,DEU,2018-04-17,0.0,0.0,0.0,0.0,0.0
GSE130499,USA,2019-04-30,0.0,0.0,0.0,0.0,0.0
GSE126963,SWE,2019-02-22,0.0,0.0,0.0,0.0,0.0
GSE119600,POL,2018-09-06,0.0,0.0,0.0,0.0,0.0
GSE124283,POL,2018-12-21,0.0,0.0,0.0,0.0,0.0
GSE122063,USA,2018-11-01,0.0,0.0,0.0,0.0,0.0
GSE68308,USA,2015-04-21,0.0,0.0,0.0,0.0,0.0
GSE101702,DEU,2017-07-20,1.0,0.0,0.39954902424402583,0.0,3.7990980484880517
GSE129604,CAN,2019-04-10,0.0,0.0,0.0,0.0,0.0
GSE113007,USA,2018-04-11,0.0,1.0,0.0,0.7140651518018737,4.714065151801874
GSE113006,USA,2018-04-11,0.0,1.0,0.0,0.7134186609264905,4.71341866092649
GSE113004,USA,2018-04-11,0.0,1.0,0.0,0.7147078397897546,4.714707839789755
GSE117090,CHE,2018-07-13,0.0,0.0,0.0,0.0,0.0
GSE128702,CAN,2019-03-21,0.0,0.0,0.0,0.0,0.0
GSE128701,CAN,2019-03-21,0.0,0.0,0.0,0.0,0.0
GSE108497,USA,2017-12-24,0.0,0.025390625,0.0,0.9325790676813567,1.0341415676813566
GSE120242,USA,2018-09-20,0.0,0.0,0.0,0.0,0.0
GSE112366,USA,2018-03-27,0.0,0.0,0.0,0.0,0.0
GSE112825,USA,2018-04-06,0.0,0.0,0.0,0.0,0.0
GSE107850,NLD,2017-12-08,0.0,0.0,0.0,0.0,0.0
GSE128381,BEL,2019-03-15,0.0,0.0,0.0,0.0,0.0
GSE125216,USA,2019-01-16,0.0,0.0,0.0,0.0,0.0
GSE101651,GBR,2017-07-14,0.0,0.0,0.0,0.0,0.0
GSE119847,DEU,2018-09-12,0.0,0.0,0.0,0.0,0.0
GSE102134,BEL,2017-08-01,0.0,0.0,0.0,0.0,0.0
GSE96669,GBR,2017-03-15,0.5454545454545454,0.0,0.0044723140865415845,0.0,1.6453082645367194
GSE127208,USA,2019-02-26,0.0,0.0,0.0,0.0,0.0
GSE99573,USA,2017-06-01,0.0,0.0,0.0,0.0,0.0
GSE119214,CAN,2018-08-29,0.0,0.0,0.0,0.0,0.0
GSE103166,AUS,2017-08-28,0.0,0.0,0.0,0.0,0.0
GSE103740,USA,2017-09-10,0.0,0.0,0.0,0.0,0.0
GSE103733,USA,2017-09-12,0.0,0.0,0.0,0.0,0.0
GSE103671,USA,2017-09-10,0.0,0.0,0.0,0.0,0.0
GSE66222,USA,2014-10-10,0.0,0.0,0.0,0.0,0.0
GSE122725,CAN,2018-11-19,0.0,0.0,0.0,0.0,0.0
GSE120369,GBR,2018-09-24,0.0,0.0,0.0,0.0,0.0
GSE120367,GBR,2018-09-24,0.0,0.0,0.0,0.0,0.0
GSE107019,DEU,2017-11-15,0.0,0.0,0.0,0.0,0.0
GSE117239,USA,2018-07-17,0.0,0.0,0.0,0.0,0.0
GSE114403,USA,2018-05-14,0.0,0.0,0.0,0.0,0.0
GSE106992,USA,2017-11-16,0.0,0.0,0.0,0.0,0.0
GSE125915,JPN,2012-11-19,0.0,0.0,0.0,0.0,0.0
GSE124113,FRA,2018-12-19,0.0,0.0,0.0,0.0,0.0
GSE124111,FRA,2018-12-19,0.0,0.0,0.0,0.0,0.0
GSE124101,FRA,2018-12-19,0.0,0.0,0.0,0.0,0.0
GSE108649,USA,2018-01-02,0.0,0.0,0.0,0.0,0.0
GSE102689,USA,2017-08-15,0.0,0.0,0.0,0.0,0.0
GSE117556,GBR,2018-07-23,0.0,0.0,0.0,0.0,0.0
GSE124862,USA,2019-01-09,0.0,0.0,0.0,0.0,0.0
GSE124533,GBR,2019-01-04,0.0,1.0,0.0,0.4504930420757515,4.450493042075752
GSE111563,GBR,2018-03-08,0.0,0.0,0.0,0.0,0.0
GSE112791,JPN,2018-04-06,0.0,0.0,0.0,0.0,0.0
GSE112790,JPN,2018-04-06,0.0,0.0,0.0,0.0,0.0
GSE124305,CAN,2018-12-22,0.0,0.0,0.0,0.0,0.0
GSE108124,GBR,2017-02-07,0.0,0.0,0.0,0.0,0.0
GSE71799,USA,2015-08-06,0.0,0.0,0.0,0.0,0.0
GSE78721,IND,2016-10-17,0.0,0.0,0.0,0.0,0.0
GSE70867,DEU,2015-07-13,0.0,0.0,0.0,0.0,0.0
GSE70866,DEU,2015-07-13,0.0,0.0,0.0,0.0,0.0
GSE119717,ITA,2018-09-10,0.0,0.0,0.0,0.0,0.0
GSE103119,USA,2017-08-25,0.0,0.9941860465116279,0.0,0.2403075746892045,4.217051760735716
GSE111678,DEU,2018-03-12,0.0,0.0,0.0,0.0,0.0
GSE109514,USA,2018-01-23,0.0,0.0,0.0,0.0,0.0
GSE45712,ITA,2013-04-02,0.0,0.0,0.0,0.0,0.0
GSE108375,USA,2017-12-20,0.0,0.9936507936507937,0.0,0.5463839355338703,4.520987110137045
GSE107400,TWN,2017-11-27,0.0,0.0,0.0,0.0,0.0
GSE98550,GBR,2017-05-04,0.0,0.0,0.0,0.0,0.0
GSE92415,USA,2016-12-14,0.0,0.0,0.0,0.0,0.0
GSE117607,BEL,2018-07-24,0.0,0.0,0.0,0.0,0.0
GSE117606,BEL,2018-07-24,0.0,0.0,0.0,0.0,0.0
GSE106582,DEU,2017-11-06,0.0,0.0,0.0,0.0,0.0
GSE87473,USA,2016-09-29,0.0,0.0,0.0,0.0,0.0
GSE87466,USA,2016-09-29,0.0,0.0,0.0,0.0,0.0
GSE107990,SGP,2017-12-12,0.0,0.0,0.0,0.0,0.0
GSE119269,JPN,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119267,JPN,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE118587,USA,2018-08-15,0.0,0.0,0.0,0.0,0.0
GSE112660,USA,2018-04-04,0.0,0.0,0.0,0.0,0.0
GSE115458,DEU,2018-06-07,0.0,0.0,0.0,0.0,0.0
GSE122231,USA,2018-11-06,0.0,0.0,0.0,0.0,0.0
GSE121393,DEU,2018-10-15,0.0,0.0,0.0,0.0,0.0
GSE121723,DEU,2018-10-24,0.0,0.0,0.0,0.0,0.0
GSE119291,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119289,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119288,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119287,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119286,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119285,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119284,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119283,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119282,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119281,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119280,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119279,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119278,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119277,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119276,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE119275,USA,2018-08-30,0.0,0.0,0.0,0.0,0.0
GSE120572,DEU,2018-09-27,0.0,0.0,0.0,0.0,0.0
GSE120568,DEU,2018-09-27,0.0,0.0,0.0,0.0,0.0
GSE120559,DEU,2018-09-27,0.0,0.0,0.0,0.0,0.0
GSE99996,DEU,2017-06-13,0.0,0.0,0.0,0.0,0.0
GSE105777,GBR,2017-10-23,0.0,0.0,0.0,0.0,0.0
GSE121248,SGP,2018-10-15,0.0,0.0,0.0,0.0,0.0
GSE121239,ESP,2018-10-15,0.0,0.0,0.0,0.0,0.0
GSE116451,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116450,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116449,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116448,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116447,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116446,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116445,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116444,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116443,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116442,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116441,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116440,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116439,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116438,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116437,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE116436,USA,2018-06-29,0.0,0.0,0.0,0.0,0.0
GSE120736,KOR,2018-10-02,0.0,0.0,0.0,0.0,0.0
GSE117853,USA,2018-07-30,0.0,0.0,0.0,0.0,0.0
GSE120129,USA,2018-09-18,0.0,0.0,0.0,0.0,0.0
GSE99802,USA,2017-06-08,0.0,0.0,0.0,0.0,0.0
GSE119958,USA,2018-09-14,0.0,0.0,0.0,0.0,0.0
GSE119616,CAN,2018-09-06,0.0,0.0,0.0,0.0,0.0
GSE87049,MEX,2016-09-01,0.0,0.0,0.0,0.0,0.0
GSE86945,MEX,2016-09-14,0.0,0.0,0.0,0.0,0.0
GSE86374,MEX,2016-09-01,0.0,0.0,0.0,0.0,0.0
GSE117056,USA,2018-07-12,0.0,0.0,0.0,0.0,0.0
GSE90696,USA,2016-11-06,0.0,0.0,0.0,0.0,0.0
GSE118985,USA,2018-08-23,0.0,0.0,0.0,0.0,0.0
GSE118657,CAN,2018-08-16,0.0,0.0,0.0,0.0,0.0
GSE109211,ESP,2018-01-15,0.0,0.0,0.0,0.0,0.0
GSE86948,MEX,2016-08-31,0.0,0.0,0.0,0.0,0.0
GSE73464,GBR,2015-09-25,0.0,0.0,0.0,0.0,0.0
GSE73463,GBR,2015-09-25,0.0,0.0,0.0,0.0,0.0
GSE73462,GBR,2015-09-25,0.0,0.0,0.0,0.0,0.0
GSE73461,GBR,2015-09-25,0.0,0.0,0.0,0.0,0.0
GSE104235,GBR,2017-09-25,0.0,0.0,0.0,0.0,0.0
GSE102008,USA,2017-07-28,0.0,0.0,0.0,0.0,0.0
GSE117525,NLD,2018-07-23,1.0,0.0,0.11533291511312582,0.0,3.2306658302262514
GSE107509,USA,2017-11-29,0.0,0.0,0.0,0.0,0.0
GSE107506,USA,2017-11-29,0.0,0.0,0.0,0.0,0.0
GSE107503,USA,2017-11-29,0.0,0.0,0.0,0.0,0.0
GSE102234,USA,2017-08-03,0.0,0.0,0.0,0.0,0.0
GSE93777,JPN,2017-01-06,0.0,0.0,0.0,0.0,0.0
GSE93776,JPN,2017-01-18,0.0,0.0,0.0,0.0,0.0
GSE93272,JPN,2017-01-06,0.0,0.0,0.0,0.0,0.0
GSE116918,GBR,2018-07-11,0.0,0.0,0.0,0.0,0.0
GSE85047,BEL,2016-08-01,0.0,0.0,0.0,0.0,0.0
GSE103746,SWE,2017-09-12,0.0,0.0,0.0,0.0,0.0
GSE103745,SWE,2017-09-12,0.0,0.0,0.0,0.0,0.0
GSE103744,SWE,2017-09-12,0.0,0.0,0.0,0.0,0.0
GSE93577,USA,2017-01-12,0.0,0.0,0.0,0.0,0.0
GSE97010,USA,2017-03-24,0.0,0.0,0.0,0.0,0.0
GSE114269,FRA,2018-05-08,0.0,0.0,0.0,0.0,0.0
GSE108134,USA,2017-12-15,0.0,0.0,0.0,0.0,0.0
GSE29604,USA,2011-05-27,0.0,0.0,0.0,0.0,0.0
GSE29587,USA,2011-05-27,0.0,0.0,0.0,0.0,0.0
GSE109455,USA,2018-01-19,0.0,0.0,0.0,0.0,0.0
GSE98780,GBR,2017-05-10,0.0,0.0,0.0,0.0,0.0
GSE98053,USA,2017-04-21,0.0,0.0,0.0,0.0,0.0
GSE114852,USA,2018-05-24,0.0,0.0,0.0,0.0,0.0
GSE108476,USA,2017-12-22,0.0,0.0,0.0,0.0,0.0
GSE108474,USA,2017-12-22,0.0,0.0,0.0,0.0,0.0
GSE107361,USA,2017-11-27,1.0,0.0,0.40859179271245427,0.0,3.8171835854249085
GSE114621,USA,2018-05-17,0.0,0.0,0.0,0.0,0.0
GSE108113,USA,2017-12-14,0.0,0.0,0.0,0.0,0.0
GSE108112,USA,2017-12-14,0.0,0.0,0.0,0.0,0.0
GSE108109,USA,2017-12-14,0.0,0.0,0.0,0.0,0.0
GSE107537,CAN,2017-11-30,0.0,0.0,0.0,0.0,0.0
GSE104645,JPN,2017-10-05,0.0,0.0,0.0,0.0,0.0
GSE98588,USA,2017-05-05,0.0,0.0,0.0,0.0,0.0
GSE84453,NLD,2016-07-15,0.0,0.0,0.0,0.0,0.0
GSE100648,GBR,2017-06-29,1.0,0.0,0.06600787616727244,0.0,3.132015752334545
GSE110313,USA,2018-02-07,0.0,0.0,0.0,0.0,0.0
GSE98582,USA,2017-05-04,0.0,0.0,0.0,0.0,0.0
GSE98566,USA,2017-05-04,0.0,0.0,0.0,0.0,0.0
GSE98565,USA,2017-05-04,0.0,0.0,0.0,0.0,0.0
GSE98564,USA,2017-05-04,0.0,0.0,0.0,0.0,0.0
GSE107170,USA,2014-02-18,0.0,0.0,0.0,0.0,0.0
GSE112681,NLD,2018-04-04,0.8719785138764548,0.0,0.1528396922819747,0.0,2.921614926193314
GSE112680,NLD,2018-04-04,0.6196808510638298,0.0,0.0,0.0,1.8590425531914891
